"county1","countyname1","mi_to_county","county2","countyname2"
"39015","Brown County",21.5266235575099,"21023","Bracken County"
"39015","Brown County",22.0053101740998,"39001","Adams County"
"39015","Brown County",22.4744347203187,"39071","Highland County"
"39015","Brown County",23.3989441677267,"21161","Mason County"
"39017","Butler County",16.8271005651388,"39061","Hamilton County"
"39017","Butler County",21.0247313192338,"39135","Preble County"
"39017","Butler County",21.1286010335795,"39165","Warren County"
"39017","Butler County",22.9728681710728,"18161","Union County"
"39019","Carroll County",19.868974441529,"39067","Harrison County"
"39019","Carroll County",20.9701290072299,"39029","Columbiana County"
"39019","Carroll County",21.340874932432,"39081","Jefferson County"
"39019","Carroll County",21.6632025332333,"39151","Stark County"
"39019","Carroll County",21.9760292206063,"39157","Tuscarawas County"
"39021","Champaign County",14.9297802602434,"39023","Clark County"
"39021","Champaign County",17.6046642172162,"39091","Logan County"
"39021","Champaign County",23.9496459846375,"39159","Union County"
"39021","Champaign County",24.9705465028415,"39109","Miami County"
"39023","Clark County",14.9297802602434,"39021","Champaign County"
"39023","Clark County",16.9236748331896,"39057","Greene County"
"39023","Clark County",20.3372152952531,"39097","Madison County"
"39025","Clermont County",14.3254413406841,"21037","Campbell County"
"39025","Clermont County",17.3281703318931,"39015","Brown County"
"39025","Clermont County",22.261588968458,"21117","Kenton County"
"39025","Clermont County",23.3977311196894,"39061","Hamilton County"
"39027","Clinton County",18.9847210746511,"39165","Warren County"
"39027","Clinton County",19.3716212376025,"39057","Greene County"
"39027","Clinton County",19.4597217109183,"39071","Highland County"
"39027","Clinton County",21.2630747131515,"39047","Fayette County"
"39029","Columbiana County",16.7532629804771,"39099","Mahoning County"
"39029","Columbiana County",20.4940199474755,"54029","Hancock County"
"39029","Columbiana County",20.9701290072299,"39019","Carroll County"
"39029","Columbiana County",23.0800317052184,"42007","Beaver County"
"39031","Coshocton County",18.5576628980696,"39075","Holmes County"
"39031","Coshocton County",22.8583609316308,"39119","Muskingum County"
"39033","Crawford County",20.3093374065723,"39175","Wyandot County"
"39033","Crawford County",20.6290810945967,"39139","Richland County"
"39033","Crawford County",21.5320729463331,"39147","Seneca County"
"39033","Crawford County",22.1886682418937,"39101","Marion County"
"39033","Crawford County",23.3046001000443,"39117","Morrow County"
"39035","Cuyahoga County",20.475768033662,"39085","Lake County"
"39037","Darke County",20.4320026001983,"18135","Randolph County"
"39037","Darke County",21.4253048501599,"39109","Miami County"
"39039","Defiance County",14.7638149922334,"39125","Paulding County"
"39039","Defiance County",17.5569358910216,"39171","Williams County"
"39039","Defiance County",21.8398156017784,"39069","Henry County"
"39041","Delaware County",18.9878474050623,"39159","Union County"
"39041","Delaware County",20.283881993552,"39117","Morrow County"
"39041","Delaware County",21.3840520489006,"39049","Franklin County"
"39041","Delaware County",23.0722228740785,"39101","Marion County"
"39043","Erie County",19.603472691713,"39093","Lorain County"
"39045","Fairfield County",19.7128102802632,"39073","Hocking County"
"39045","Fairfield County",20.7462080962786,"39127","Perry County"
"39045","Fairfield County",23.6849879341849,"39129","Pickaway County"
"39045","Fairfield County",24.7940808906679,"39089","Licking County"
"39047","Fayette County",21.2630747131515,"39027","Clinton County"
"39047","Fayette County",22.6161059971828,"39129","Pickaway County"
"39047","Fayette County",23.8853367048683,"39097","Madison County"
"39047","Fayette County",24.9526141523791,"39057","Greene County"
"39049","Franklin County",21.3840520489006,"39041","Delaware County"
"39049","Franklin County",21.401657102972,"39097","Madison County"
"39049","Franklin County",22.2703635981874,"39129","Pickaway County"
"39051","Fulton County",18.3661699773799,"39069","Henry County"
"39051","Fulton County",20.8459501199839,"26091","Lenawee County"
"39051","Fulton County",23.8815660530324,"39171","Williams County"
"39053","Gallia County",15.4725446342981,"54053","Mason County"
"39053","Gallia County",18.7581333160896,"39087","Lawrence County"
"39053","Gallia County",21.5928542141077,"39079","Jackson County"
"39053","Gallia County",23.8932402842963,"39105","Meigs County"
"39055","Geauga County",22.8802067259276,"39133","Portage County"
"39055","Geauga County",24.8076200135687,"39155","Trumbull County"
"39057","Greene County",16.9236748331896,"39023","Clark County"
"39057","Greene County",19.3716212376025,"39027","Clinton County"
"39057","Greene County",21.5410422540392,"39113","Montgomery County"
"39057","Greene County",23.2785178976955,"39165","Warren County"
"39057","Greene County",24.9526141523791,"39047","Fayette County"
"39059","Guernsey County",20.1413096635899,"39121","Noble County"
"39059","Guernsey County",24.3996869349858,"39119","Muskingum County"
"39061","Hamilton County",16.8271005651388,"39017","Butler County"
"39061","Hamilton County",18.3530896540701,"21015","Boone County"
"39061","Hamilton County",18.4188613266339,"21117","Kenton County"
"39061","Hamilton County",19.3958471471698,"21037","Campbell County"
"39061","Hamilton County",23.2064958012892,"18029","Dearborn County"
"39061","Hamilton County",23.3977311196894,"39025","Clermont County"
"39063","Hancock County",21.4971180983658,"39175","Wyandot County"
"39063","Hancock County",23.4958150928279,"39065","Hardin County"
"39063","Hancock County",24.2398756787259,"39137","Putnam County"
"39063","Hancock County",24.9557508187675,"39173","Wood County"
"39065","Hardin County",19.6030879299661,"39091","Logan County"
"39065","Hardin County",22.1703588797893,"39175","Wyandot County"
"39065","Hardin County",23.4958150928279,"39063","Hancock County"
"39065","Hardin County",24.410459022044,"39003","Allen County"
"39067","Harrison County",18.8889140629199,"39081","Jefferson County"
"39067","Harrison County",19.868974441529,"39019","Carroll County"
"39067","Harrison County",20.0707806829007,"39013","Belmont County"
"39067","Harrison County",22.6749779600448,"39157","Tuscarawas County"
"39069","Henry County",18.3661699773799,"39051","Fulton County"
"39069","Henry County",21.7127283703769,"39137","Putnam County"
"39069","Henry County",21.8398156017784,"39039","Defiance County"
"39069","Henry County",23.0538523181981,"39173","Wood County"
"39071","Highland County",19.4597217109183,"39027","Clinton County"
"39071","Highland County",22.4744347203187,"39015","Brown County"
"39071","Highland County",24.6848803563427,"39001","Adams County"
"39073","Hocking County",16.467429150032,"39163","Vinton County"
"39073","Hocking County",19.7128102802632,"39045","Fairfield County"
"39073","Hocking County",21.8156229022001,"39127","Perry County"
"39075","Holmes County",18.4012894734736,"39169","Wayne County"
"39075","Holmes County",18.5576628980696,"39031","Coshocton County"
"39079","Jackson County",17.8557614311031,"39163","Vinton County"
"39079","Jackson County",21.5928542141077,"39053","Gallia County"
"39079","Jackson County",23.8836021165375,"39131","Pike County"
"39079","Jackson County",24.8227209633923,"39145","Scioto County"
"39081","Jefferson County",12.9376122898667,"54029","Hancock County"
"39081","Jefferson County",13.0019937151833,"54009","Brooke County"
"39081","Jefferson County",18.8889140629199,"39067","Harrison County"
"39081","Jefferson County",21.340874932432,"39019","Carroll County"
"39081","Jefferson County",22.0323325085037,"54069","Ohio County"
"39083","Knox County",21.4458135083204,"39117","Morrow County"
"39083","Knox County",21.6433738937161,"39089","Licking County"
"39085","Lake County",20.475768033662,"39035","Cuyahoga County"
"39087","Lawrence County",18.7581333160896,"39053","Gallia County"
"39087","Lawrence County",19.0470243470874,"21019","Boyd County"
"39087","Lawrence County",19.5253499990465,"54011","Cabell County"
"39087","Lawrence County",22.6744776161953,"21089","Greenup County"
"39089","Licking County",21.6433738937161,"39083","Knox County"
"39089","Licking County",24.7940808906679,"39045","Fairfield County"
"39091","Logan County",17.6046642172162,"39021","Champaign County"
"39091","Logan County",19.6030879299661,"39065","Hardin County"
"39091","Logan County",21.9610989282214,"39159","Union County"
"39091","Logan County",23.3152025106756,"39149","Shelby County"
"39093","Lorain County",19.603472691713,"39043","Erie County"
"39095","Lucas County",16.1796386031863,"26115","Monroe County"
"39095","Lucas County",23.6371162752018,"39173","Wood County"
"39097","Madison County",20.3372152952531,"39023","Clark County"
"39097","Madison County",21.401657102972,"39049","Franklin County"
"39097","Madison County",23.8853367048683,"39047","Fayette County"
"39099","Mahoning County",16.7532629804771,"39029","Columbiana County"
"39099","Mahoning County",20.5942144664747,"39155","Trumbull County"
"39099","Mahoning County",22.7666857814416,"42073","Lawrence County"
"39099","Mahoning County",24.7419891845074,"39133","Portage County"
"39101","Marion County",18.8917692639362,"39175","Wyandot County"
"39101","Marion County",20.1702499605897,"39117","Morrow County"
"39101","Marion County",22.1886682418937,"39033","Crawford County"
"39101","Marion County",22.6293606787431,"39159","Union County"
"39101","Marion County",23.0722228740785,"39041","Delaware County"
"39103","Medina County",18.9836203468862,"39153","Summit County"
"39103","Medina County",19.7981591135468,"39169","Wayne County"
"39105","Meigs County",16.8879615477877,"39009","Athens County"
"39105","Meigs County",22.8377581469184,"54053","Mason County"
"39105","Meigs County",23.8932402842963,"39053","Gallia County"
"39107","Mercer County",20.708618199079,"18075","Jay County"
"39107","Mercer County",21.4976460133668,"39011","Auglaize County"
"39107","Mercer County",21.5750094670204,"18001","Adams County"
"39107","Mercer County",22.2553063833521,"39161","Van Wert County"
"39109","Miami County",19.619764707252,"39149","Shelby County"
"39109","Miami County",20.8588707065363,"39113","Montgomery County"
"39109","Miami County",21.4253048501599,"39037","Darke County"
"39109","Miami County",24.9705465028415,"39021","Champaign County"
"39111","Monroe County",19.4383553220086,"39121","Noble County"
"39111","Monroe County",21.1833769163634,"39013","Belmont County"
"39111","Monroe County",21.1914576368848,"54095","Tyler County"
"39111","Monroe County",23.9715227132004,"54051","Marshall County"
"39113","Montgomery County",18.8871406301095,"39135","Preble County"
"39113","Montgomery County",20.8588707065363,"39109","Miami County"
"39113","Montgomery County",21.5410422540392,"39057","Greene County"
"39113","Montgomery County",23.6594541535186,"39165","Warren County"
"39115","Morgan County",21.6101477693189,"39127","Perry County"
"39115","Morgan County",22.3862121632504,"39009","Athens County"
"39115","Morgan County",23.1488667532464,"39167","Washington County"
"39115","Morgan County",23.8675580488637,"39121","Noble County"
"39115","Morgan County",23.9644868180115,"39119","Muskingum County"
"39117","Morrow County",20.1702499605897,"39101","Marion County"
"39117","Morrow County",20.283881993552,"39041","Delaware County"
"39117","Morrow County",21.4458135083204,"39083","Knox County"
"39117","Morrow County",21.7821123936261,"39139","Richland County"
"39117","Morrow County",23.3046001000443,"39033","Crawford County"
"39119","Muskingum County",21.93197760027,"39127","Perry County"
"39119","Muskingum County",22.8583609316308,"39031","Coshocton County"
"39119","Muskingum County",23.9644868180115,"39115","Morgan County"
"39119","Muskingum County",24.3996869349858,"39059","Guernsey County"
"39121","Noble County",19.4383553220086,"39111","Monroe County"
"39121","Noble County",20.1413096635899,"39059","Guernsey County"
"39121","Noble County",21.964925716511,"39167","Washington County"
"39121","Noble County",23.8675580488637,"39115","Morgan County"
"39123","Ottawa County",14.7862196678702,"39143","Sandusky County"
"39125","Paulding County",14.7638149922334,"39039","Defiance County"
"39125","Paulding County",18.2202164602053,"39161","Van Wert County"
"39125","Paulding County",24.1880967394677,"39137","Putnam County"
"39127","Perry County",20.7462080962786,"39045","Fairfield County"
"39127","Perry County",21.6101477693189,"39115","Morgan County"
"39127","Perry County",21.8156229022001,"39073","Hocking County"
"39127","Perry County",21.93197760027,"39119","Muskingum County"
"39129","Pickaway County",22.2703635981874,"39049","Franklin County"
"39129","Pickaway County",22.4709679224344,"39141","Ross County"
"39129","Pickaway County",22.6161059971828,"39047","Fayette County"
"39129","Pickaway County",23.6849879341849,"39045","Fairfield County"
"39131","Pike County",17.442667112743,"39141","Ross County"
"39131","Pike County",17.9469943703279,"39145","Scioto County"
"39131","Pike County",23.8836021165375,"39079","Jackson County"
"39133","Portage County",17.8811175534861,"39153","Summit County"
"39133","Portage County",22.8802067259276,"39055","Geauga County"
"39133","Portage County",24.3188881858331,"39155","Trumbull County"
"39133","Portage County",24.7419891845074,"39099","Mahoning County"
"39135","Preble County",16.860272956414,"18161","Union County"
"39135","Preble County",18.8871406301095,"39113","Montgomery County"
"39135","Preble County",21.0247313192338,"39017","Butler County"
"39135","Preble County",21.042749047967,"18177","Wayne County"
"39137","Putnam County",17.5234077775131,"39003","Allen County"
"39137","Putnam County",21.7127283703769,"39069","Henry County"
"39137","Putnam County",24.1880967394677,"39125","Paulding County"
"39137","Putnam County",24.2398756787259,"39063","Hancock County"
"39139","Richland County",15.0340444158233,"39005","Ashland County"
"39139","Richland County",20.6290810945967,"39033","Crawford County"
"39139","Richland County",21.7821123936261,"39117","Morrow County"
"39141","Ross County",17.442667112743,"39131","Pike County"
"39141","Ross County",22.4709679224344,"39129","Pickaway County"
"39143","Sandusky County",14.7862196678702,"39123","Ottawa County"
"39143","Sandusky County",16.2758590866917,"39147","Seneca County"
"39143","Sandusky County",24.8929718635553,"39173","Wood County"
"39145","Scioto County",17.7239115634971,"21089","Greenup County"
"39145","Scioto County",17.9469943703279,"39131","Pike County"
"39145","Scioto County",24.8227209633923,"39079","Jackson County"
"39147","Seneca County",16.2758590866917,"39143","Sandusky County"
"39147","Seneca County",21.5320729463331,"39033","Crawford County"
"39147","Seneca County",21.6293672456988,"39175","Wyandot County"
"39149","Shelby County",15.5554920742324,"39011","Auglaize County"
"39149","Shelby County",19.619764707252,"39109","Miami County"
"39149","Shelby County",23.3152025106756,"39091","Logan County"
"39151","Stark County",21.6632025332333,"39019","Carroll County"
"39151","Stark County",23.0223896704981,"39153","Summit County"
"39153","Summit County",17.8811175534861,"39133","Portage County"
"39153","Summit County",18.9836203468862,"39103","Medina County"
"39153","Summit County",23.0223896704981,"39151","Stark County"
"39155","Trumbull County",20.5942144664747,"39099","Mahoning County"
"39155","Trumbull County",24.3188881858331,"39133","Portage County"
"39155","Trumbull County",24.8076200135687,"39055","Geauga County"
"39157","Tuscarawas County",21.9760292206063,"39019","Carroll County"
"39157","Tuscarawas County",22.6749779600448,"39067","Harrison County"
"39159","Union County",18.9878474050623,"39041","Delaware County"
"39159","Union County",21.9610989282214,"39091","Logan County"
"39159","Union County",22.6293606787431,"39101","Marion County"
"39159","Union County",23.9496459846375,"39021","Champaign County"
"39161","Van Wert County",18.2202164602053,"39125","Paulding County"
"39161","Van Wert County",19.8325578290219,"18001","Adams County"
"39161","Van Wert County",22.2553063833521,"39107","Mercer County"
"39163","Vinton County",16.467429150032,"39073","Hocking County"
"39163","Vinton County",17.8557614311031,"39079","Jackson County"
"39163","Vinton County",24.1953382222279,"39009","Athens County"
"39165","Warren County",18.9847210746511,"39027","Clinton County"
"39165","Warren County",21.1286010335795,"39017","Butler County"
"39165","Warren County",23.2785178976955,"39057","Greene County"
"39165","Warren County",23.6594541535186,"39113","Montgomery County"
"39167","Washington County",16.5688077999373,"54107","Wood County"
"39167","Washington County",18.4905115473054,"54073","Pleasants County"
"39167","Washington County",21.964925716511,"39121","Noble County"
"39167","Washington County",23.1488667532464,"39115","Morgan County"
"39169","Wayne County",18.4012894734736,"39075","Holmes County"
"39169","Wayne County",19.7981591135468,"39103","Medina County"
"39169","Wayne County",20.0394089890267,"39005","Ashland County"
"39171","Williams County",17.5569358910216,"39039","Defiance County"
"39171","Williams County",20.9103636115016,"26059","Hillsdale County"
"39171","Williams County",22.2732957079683,"18151","Steuben County"
"39171","Williams County",23.8815660530324,"39051","Fulton County"
"39171","Williams County",24.3184575793114,"18033","DeKalb County"
"39173","Wood County",23.0538523181981,"39069","Henry County"
"39173","Wood County",23.6371162752018,"39095","Lucas County"
"39173","Wood County",24.8929718635553,"39143","Sandusky County"
"39173","Wood County",24.9557508187675,"39063","Hancock County"
"39175","Wyandot County",18.8917692639362,"39101","Marion County"
"39175","Wyandot County",20.3093374065723,"39033","Crawford County"
"39175","Wyandot County",21.4971180983658,"39063","Hancock County"
"39175","Wyandot County",21.6293672456988,"39147","Seneca County"
"39175","Wyandot County",22.1703588797893,"39065","Hardin County"
"40001","Adair County",19.3217397968322,"40021","Cherokee County"
"40001","Adair County",24.7672687208233,"05143","Washington County"
"40005","Atoka County",20.3672755224663,"40029","Coal County"
"40009","Beckham County",24.3431014303923,"40055","Greer County"
"40019","Carter County",20.3343822963806,"40099","Murray County"
"40019","Carter County",20.4655478871313,"40085","Love County"
"40021","Cherokee County",19.3217397968322,"40001","Adair County"
"40023","Choctaw County",24.9172435627769,"48277","Lamar County"
"40027","Cleveland County",14.6134835782102,"40087","McClain County"
"40027","Cleveland County",20.9706350911673,"40125","Pottawatomie County"
"40027","Cleveland County",24.7115819916409,"40109","Oklahoma County"
"40029","Coal County",20.3672755224663,"40005","Atoka County"
"40029","Coal County",24.9055664288574,"40123","Pontotoc County"
"40035","Craig County",22.6195464138462,"40115","Ottawa County"
"40035","Craig County",22.8567671831982,"40105","Nowata County"
"40039","Custer County",23.0155021837826,"40043","Dewey County"
"40039","Custer County",24.5593427807877,"40149","Washita County"
"40041","Delaware County",24.5782046775906,"40097","Mayes County"
"40043","Dewey County",23.0155021837826,"40039","Custer County"
"40049","Garvin County",20.6586745301585,"40099","Murray County"
"40049","Garvin County",22.5947568624048,"40087","McClain County"
"40051","Grady County",24.734160995214,"40087","McClain County"
"40055","Greer County",21.0664421254684,"40057","Harmon County"
"40055","Greer County",24.3431014303923,"40009","Beckham County"
"40055","Greer County",24.8991634803453,"40065","Jackson County"
"40057","Harmon County",21.0664421254684,"40055","Greer County"
"40063","Hughes County",21.171041050263,"40133","Seminole County"
"40065","Jackson County",24.8991634803453,"40055","Greer County"
"40069","Johnston County",20.8781025320251,"40095","Marshall County"
"40083","Logan County",24.9499359984738,"40109","Oklahoma County"
"40085","Love County",20.4655478871313,"40019","Carter County"
"40085","Love County",22.1038171506299,"48097","Cooke County"
"40087","McClain County",14.6134835782102,"40027","Cleveland County"
"40087","McClain County",22.5947568624048,"40049","Garvin County"
"40087","McClain County",24.734160995214,"40051","Grady County"
"40091","McIntosh County",23.5990788323116,"40101","Muskogee County"
"40095","Marshall County",20.8781025320251,"40069","Johnston County"
"40097","Mayes County",20.9900158694068,"40131","Rogers County"
"40097","Mayes County",24.5782046775906,"40041","Delaware County"
"40099","Murray County",20.3343822963806,"40019","Carter County"
"40099","Murray County",20.6586745301585,"40049","Garvin County"
"40101","Muskogee County",23.5990788323116,"40091","McIntosh County"
"40101","Muskogee County",24.9902979028487,"40145","Wagoner County"
"40105","Nowata County",17.2492039838513,"40147","Washington County"
"40105","Nowata County",22.8567671831982,"40035","Craig County"
"40107","Okfuskee County",23.9071787993517,"40111","Okmulgee County"
"40109","Oklahoma County",24.7115819916409,"40027","Cleveland County"
"40109","Oklahoma County",24.9499359984738,"40083","Logan County"
"40111","Okmulgee County",23.9071787993517,"40107","Okfuskee County"
"40115","Ottawa County",22.6195464138462,"40035","Craig County"
"40115","Ottawa County",23.1733931578007,"20021","Cherokee County"
"40117","Pawnee County",22.4444889531095,"40119","Payne County"
"40119","Payne County",22.4444889531095,"40117","Pawnee County"
"40123","Pontotoc County",24.9055664288574,"40029","Coal County"
"40125","Pottawatomie County",20.3315678767938,"40133","Seminole County"
"40125","Pottawatomie County",20.9706350911673,"40027","Cleveland County"
"40131","Rogers County",20.9900158694068,"40097","Mayes County"
"40133","Seminole County",20.3315678767938,"40125","Pottawatomie County"
"40133","Seminole County",21.171041050263,"40063","Hughes County"
"40145","Wagoner County",24.9902979028487,"40101","Muskogee County"
"40147","Washington County",17.2492039838513,"40105","Nowata County"
"40149","Washita County",24.5593427807877,"40039","Custer County"
"41007","Clatsop County",22.9918106320397,"53069","Wahkiakum County"
"41021","Gilliam County",22.6758748227139,"41055","Sherman County"
"41051","Multnomah County",15.8274646515426,"53011","Clark County"
"41053","Polk County",24.0786530830129,"41071","Yamhill County"
"41055","Sherman County",22.6758748227139,"41021","Gilliam County"
"41067","Washington County",23.6142392480957,"41071","Yamhill County"
"41071","Yamhill County",23.6142392480957,"41067","Washington County"
"41071","Yamhill County",24.0786530830129,"41053","Polk County"
"42001","Adams County",20.5469172967589,"42041","Cumberland County"
"42001","Adams County",23.73471179531,"24013","Carroll County"
"42003","Allegheny County",23.4364116759444,"42125","Washington County"
"42003","Allegheny County",24.4488460756666,"42007","Beaver County"
"42005","Armstrong County",22.6364757382537,"42063","Indiana County"
"42005","Armstrong County",24.7787597673922,"42019","Butler County"
"42007","Beaver County",16.3054745179942,"54029","Hancock County"
"42007","Beaver County",21.3388275673722,"42073","Lawrence County"
"42007","Beaver County",23.0800317052184,"39029","Columbiana County"
"42007","Beaver County",24.4488460756666,"42003","Allegheny County"
"42009","Bedford County",20.3515245112487,"42057","Fulton County"
"42011","Berks County",22.4372538170004,"42077","Lehigh County"
"42013","Blair County",18.7253423125487,"42061","Huntingdon County"
"42013","Blair County",21.2624686451848,"42021","Cambria County"
"42015","Bradford County",24.3053055663874,"42113","Sullivan County"
"42017","Bucks County",16.4099732350531,"42091","Montgomery County"
"42017","Bucks County",18.8212856428383,"34019","Hunterdon County"
"42017","Bucks County",21.5804923619553,"34021","Mercer County"
"42017","Bucks County",22.6713841269864,"42101","Philadelphia County"
"42019","Butler County",22.3558644226865,"42073","Lawrence County"
"42019","Butler County",24.7787597673922,"42005","Armstrong County"
"42021","Cambria County",21.2624686451848,"42013","Blair County"
"42021","Cambria County",22.3566753728652,"42063","Indiana County"
"42023","Cameron County",23.6140993204322,"42047","Elk County"
"42025","Carbon County",21.8780227992622,"42077","Lehigh County"
"42025","Carbon County",22.0238082778281,"42089","Monroe County"
"42025","Carbon County",22.4347582223855,"42079","Luzerne County"
"42025","Carbon County",23.908352308604,"42095","Northampton County"
"42027","Centre County",23.7320068763783,"42087","Mifflin County"
"42029","Chester County",19.0067504880527,"42045","Delaware County"
"42031","Clarion County",22.3329775947639,"42121","Venango County"
"42031","Clarion County",22.4143642037518,"42065","Jefferson County"
"42031","Clarion County",23.5002210723618,"42053","Forest County"
"42037","Columbia County",13.6484787335492,"42093","Montour County"
"42037","Columbia County",20.8332782281586,"42097","Northumberland County"
"42037","Columbia County",23.9645473422014,"42079","Luzerne County"
"42041","Cumberland County",16.099277919329,"42099","Perry County"
"42041","Cumberland County",20.5469172967589,"42001","Adams County"
"42043","Dauphin County",17.8847031290324,"42075","Lebanon County"
"42043","Dauphin County",24.9434459054728,"42099","Perry County"
"42045","Delaware County",15.4475319756015,"42101","Philadelphia County"
"42045","Delaware County",19.0067504880527,"42029","Chester County"
"42045","Delaware County",19.1306707530416,"34015","Gloucester County"
"42045","Delaware County",20.3233512484888,"42091","Montgomery County"
"42045","Delaware County",23.7901409346681,"34033","Salem County"
"42045","Delaware County",24.5130784960032,"34007","Camden County"
"42047","Elk County",23.6140993204322,"42023","Cameron County"
"42053","Forest County",23.0598051016347,"42123","Warren County"
"42053","Forest County",23.5002210723618,"42031","Clarion County"
"42055","Franklin County",21.1262988482857,"42057","Fulton County"
"42055","Franklin County",22.8297819747041,"24043","Washington County"
"42057","Fulton County",20.3515245112487,"42009","Bedford County"
"42057","Fulton County",21.1262988482857,"42055","Franklin County"
"42059","Greene County",17.3127129171269,"54061","Monongalia County"
"42059","Greene County",23.6438299146374,"54051","Marshall County"
"42059","Greene County",23.7276669604954,"54049","Marion County"
"42059","Greene County",24.2936173497281,"42125","Washington County"
"42061","Huntingdon County",18.7253423125487,"42013","Blair County"
"42061","Huntingdon County",22.4838320373514,"42087","Mifflin County"
"42063","Indiana County",22.3566753728652,"42021","Cambria County"
"42063","Indiana County",22.6364757382537,"42005","Armstrong County"
"42065","Jefferson County",22.4143642037518,"42031","Clarion County"
"42067","Juniata County",11.5762083097169,"42099","Perry County"
"42067","Juniata County",12.8482295480244,"42087","Mifflin County"
"42067","Juniata County",23.1462764921977,"42109","Snyder County"
"42069","Lackawanna County",21.4791412663611,"42131","Wyoming County"
"42069","Lackawanna County",21.7291946397532,"42127","Wayne County"
"42073","Lawrence County",21.3388275673722,"42007","Beaver County"
"42073","Lawrence County",21.6518689605026,"42085","Mercer County"
"42073","Lawrence County",22.3558644226865,"42019","Butler County"
"42073","Lawrence County",22.7666857814416,"39099","Mahoning County"
"42075","Lebanon County",17.8847031290324,"42043","Dauphin County"
"42077","Lehigh County",17.6573783313682,"42095","Northampton County"
"42077","Lehigh County",21.8780227992622,"42025","Carbon County"
"42077","Lehigh County",22.4372538170004,"42011","Berks County"
"42079","Luzerne County",22.4347582223855,"42025","Carbon County"
"42079","Luzerne County",23.9645473422014,"42037","Columbia County"
"42079","Luzerne County",24.4042197507051,"42131","Wyoming County"
"42085","Mercer County",21.6518689605026,"42073","Lawrence County"
"42087","Mifflin County",12.8482295480244,"42067","Juniata County"
"42087","Mifflin County",22.4838320373514,"42061","Huntingdon County"
"42087","Mifflin County",23.7320068763783,"42027","Centre County"
"42087","Mifflin County",23.777397345427,"42099","Perry County"
"42089","Monroe County",20.9961023164861,"42095","Northampton County"
"42089","Monroe County",21.7739451605724,"34041","Warren County"
"42089","Monroe County",22.0238082778281,"42025","Carbon County"
"42089","Monroe County",24.2194650122737,"42103","Pike County"
"42091","Montgomery County",16.4099732350531,"42017","Bucks County"
"42091","Montgomery County",18.6762974046316,"42101","Philadelphia County"
"42091","Montgomery County",20.3233512484888,"42045","Delaware County"
"42093","Montour County",12.4992573174499,"42097","Northumberland County"
"42093","Montour County",13.6484787335492,"42037","Columbia County"
"42093","Montour County",20.8704322533648,"42119","Union County"
"42095","Northampton County",17.0645044523872,"34041","Warren County"
"42095","Northampton County",17.6573783313682,"42077","Lehigh County"
"42095","Northampton County",20.9961023164861,"42089","Monroe County"
"42095","Northampton County",23.908352308604,"42025","Carbon County"
"42095","Northampton County",24.4442385708197,"34019","Hunterdon County"
"42097","Northumberland County",12.4992573174499,"42093","Montour County"
"42097","Northumberland County",19.5994792644519,"42119","Union County"
"42097","Northumberland County",20.1182894782793,"42109","Snyder County"
"42097","Northumberland County",20.8332782281586,"42037","Columbia County"
"42099","Perry County",11.5762083097169,"42067","Juniata County"
"42099","Perry County",16.099277919329,"42041","Cumberland County"
"42099","Perry County",23.777397345427,"42087","Mifflin County"
"42099","Perry County",24.9434459054728,"42043","Dauphin County"
"42101","Philadelphia County",15.4475319756015,"42045","Delaware County"
"42101","Philadelphia County",16.9646747405097,"34007","Camden County"
"42101","Philadelphia County",18.6762974046316,"42091","Montgomery County"
"42101","Philadelphia County",19.9310650998117,"34015","Gloucester County"
"42101","Philadelphia County",22.6713841269864,"42017","Bucks County"
"42103","Pike County",21.9355275978153,"34037","Sussex County"
"42103","Pike County",24.2194650122737,"42089","Monroe County"
"42109","Snyder County",14.3198028649553,"42119","Union County"
"42109","Snyder County",20.1182894782793,"42097","Northumberland County"
"42109","Snyder County",23.1462764921977,"42067","Juniata County"
"42113","Sullivan County",24.3053055663874,"42015","Bradford County"
"42115","Susquehanna County",23.0031780386012,"42131","Wyoming County"
"42115","Susquehanna County",23.6993740676079,"36007","Broome County"
"42119","Union County",14.3198028649553,"42109","Snyder County"
"42119","Union County",19.5994792644519,"42097","Northumberland County"
"42119","Union County",20.8704322533648,"42093","Montour County"
"42121","Venango County",22.3329775947639,"42031","Clarion County"
"42123","Warren County",23.0598051016347,"42053","Forest County"
"42125","Washington County",17.9406616302387,"54009","Brooke County"
"42125","Washington County",20.6812116486867,"54069","Ohio County"
"42125","Washington County",23.4364116759444,"42003","Allegheny County"
"42125","Washington County",24.2936173497281,"42059","Greene County"
"42127","Wayne County",21.7291946397532,"42069","Lackawanna County"
"42131","Wyoming County",21.4791412663611,"42069","Lackawanna County"
"42131","Wyoming County",23.0031780386012,"42115","Susquehanna County"
"42131","Wyoming County",24.4042197507051,"42079","Luzerne County"
"44001","Bristol County",10.6390228609712,"25005","Bristol County"
"44001","Bristol County",13.9941586124239,"44005","Newport County"
"44001","Bristol County",15.1472643921123,"44003","Kent County"
"44001","Bristol County",18.9327462292821,"44007","Providence County"
"44003","Kent County",13.3172728014748,"44007","Providence County"
"44003","Kent County",15.1472643921123,"44001","Bristol County"
"44003","Kent County",19.2293762105532,"44009","Washington County"
"44003","Kent County",19.3470165940202,"44005","Newport County"
"44003","Kent County",23.6594009468944,"09015","Windham County"
"44005","Newport County",13.9941586124239,"44001","Bristol County"
